Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,,2023-01-04,34-146,BRK,@,CHI,L (-9),Did Not Play,,,,,,,,,,,,,,,,,,,,,
39,,2023-01-06,34-148,BRK,@,NOP,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
40,,2023-01-08,34-150,BRK,@,MIA,W (+1),Did Not Play,,,,,,,,,,,,,,,,,,,,,
41,,2023-01-12,34-154,BRK,,BOS,L (-11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
42,26,2023-01-15,34-157,BRK,,OKC,L (-10),0,12:26,2,7,.286,2,6,.333,0,0,,0,1,1,0,1,0,0,1,6,2.8,-8
43,27,2023-01-17,34-159,BRK,@,SAS,L (-8),0,5:56,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-3
44,,2023-01-19,34-161,BRK,@,PHO,L (-5),Did Not Play,,,,,,,,,,,,,,,,,,,,,
45,,2023-01-20,34-162,BRK,@,UTA,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,,2023-01-22,34-164,BRK,@,GSW,W (+4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,,2023-01-25,34-167,BRK,@,PHI,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
48,28,2023-01-26,34-168,BRK,,DET,L (-8),0,19:15,2,5,.400,1,4,.250,1,2,.500,1,0,1,3,1,0,2,3,6,3.5,+1
49,29,2023-01-28,34-170,BRK,,NYK,W (+7),0,10:41,3,7,.429,1,5,.200,0,0,,0,1,1,2,0,0,0,0,7,5.0,+7
50,30,2023-01-30,34-172,BRK,,LAL,W (+17),0,26:12,7,12,.583,4,7,.571,3,3,1.000,0,0,0,3,2,0,0,2,21,18.7,+26
51,31,2023-02-01,34-174,BRK,@,BOS,L (-43),0,17:54,2,6,.333,0,3,.000,0,0,,0,0,0,2,1,0,0,1,4,2.6,-12
52,32,2023-02-04,34-177,BRK,,WAS,W (+2),0,30:12,5,14,.357,2,5,.400,1,1,1.000,0,3,3,0,0,0,1,1,13,4.7,+12
53,33,2023-02-06,34-179,BRK,,LAC,L (-8),0,11:31,0,5,.000,0,3,.000,0,0,,0,0,0,0,0,1,1,1,0,-4.2,-16
54,34,2023-02-07,34-180,BRK,,PHO,L (-4),0,17:14,0,5,.000,0,3,.000,0,0,,0,1,1,3,0,0,0,1,0,-1.5,-5
