Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,32,2019-01-04,32-082,DAL,@,BOS,L (-21),1,30:08,4,7,.571,2,4,.500,1,2,.500,1,2,3,2,1,0,3,1,11,7.6,+4
39,33,2019-01-05,32-083,DAL,@,PHI,L (-6),1,24:02,7,11,.636,4,7,.571,0,0,,1,1,2,0,0,0,0,5,18,12.1,-17
40,34,2019-01-07,32-085,DAL,,LAL,L (-10),1,31:33,2,8,.250,1,6,.167,0,0,,0,2,2,2,1,0,3,2,5,-0.6,-7
41,35,2019-01-09,32-087,DAL,,PHO,W (+10),1,28:32,4,5,.800,2,2,1.000,4,4,1.000,0,2,2,5,0,0,0,0,14,16.2,+11
42,36,2019-01-11,32-089,DAL,@,MIN,W (+4),1,23:07,2,10,.200,0,4,.000,0,0,,0,0,0,4,0,0,1,1,4,-0.8,-8
43,37,2019-01-13,32-091,DAL,,GSW,L (-5),1,23:28,3,11,.273,2,6,.333,0,0,,1,1,2,5,0,1,2,1,8,4.3,0
44,38,2019-01-16,32-094,DAL,,SAS,L (-4),1,33:08,5,12,.417,3,7,.429,0,0,,1,2,3,3,0,0,3,0,13,7.0,+4
45,39,2019-01-19,32-097,DAL,@,IND,L (-12),1,29:10,6,12,.500,3,8,.375,2,2,1.000,0,3,3,2,0,0,4,3,17,8.1,-4
46,40,2019-01-21,32-099,DAL,@,MIL,L (-10),1,31:04,6,14,.429,3,8,.375,0,0,,0,3,3,3,3,4,0,1,15,16.0,-9
47,41,2019-01-22,32-100,DAL,,LAC,W (+8),1,32:52,3,9,.333,1,4,.250,2,5,.400,0,1,1,1,0,0,0,2,9,2.9,+6
48,42,2019-01-25,32-103,DAL,,DET,W (+5),1,14:46,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,-12
49,43,2019-01-27,32-105,DAL,,TOR,L (-3),1,35:29,3,9,.333,2,8,.250,4,5,.800,0,2,2,0,0,0,1,5,12,4.1,+1
50,44,2019-01-30,32-108,DAL,@,NYK,W (+24),1,26:18,6,11,.545,5,9,.556,0,0,,0,2,2,1,0,0,0,2,17,12.2,+17
51,,2019-01-31,32-109,DAL,@,DET,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
