Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1999-11-02,25-268,DAL,,GSW,W (+12),0,25:12,2,5,.400,0,3,.000,1,2,.500,0,3,3,3,0,0,0,3,5,3.7,+8
2,2,1999-11-04,25-270,DAL,@,SEA,L (-10),0,27:22,4,5,.800,0,0,,1,2,.500,0,1,1,4,1,0,2,2,9,8.0,-7
3,3,1999-11-06,25-272,DAL,@,GSW,W (+23),0,23:37,2,5,.400,2,2,1.000,0,0,,0,3,3,4,0,0,0,1,6,6.6,+13
4,4,1999-11-07,25-273,DAL,@,LAL,L (-8),0,28:03,4,10,.400,0,1,.000,3,4,.750,2,2,4,7,1,0,1,3,11,10.9,+8
5,5,1999-11-09,25-275,DAL,,LAL,L (-22),0,31:14,6,9,.667,2,4,.500,3,3,1.000,0,2,2,2,1,0,6,2,17,9.3,-10
6,6,1999-11-11,25-277,DAL,@,MIA,L (-23),0,33:52,4,11,.364,2,5,.400,0,0,,0,2,2,5,2,0,1,1,10,8.6,-11
7,7,1999-11-13,25-279,DAL,,ORL,W (+8),0,24:00,5,9,.556,3,5,.600,0,0,,1,2,3,3,1,0,2,0,13,11.1,-1
8,8,1999-11-16,25-282,DAL,,HOU,W (+19),0,27:20,3,7,.429,2,3,.667,0,0,,1,3,4,3,0,0,2,1,8,5.6,+10
9,9,1999-11-17,25-283,DAL,@,CHH,L (-5),0,13:52,1,2,.500,1,2,.500,0,0,,0,0,0,2,0,0,2,2,3,0.6,-11
10,10,1999-11-19,25-285,DAL,,SAC,L (-9),0,12:48,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,0,0,1.3,-2
11,,1999-11-20,25-286,DAL,@,SAS,L (-16),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
12,,1999-11-23,25-289,DAL,@,HOU,L (-20),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
13,,1999-11-24,25-290,DAL,@,ORL,L (-12),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
14,11,1999-11-27,25-293,DAL,,CHI,W (+12),1,35:00,3,7,.429,1,3,.333,0,0,,0,3,3,7,0,0,3,3,7,4.9,+12
15,12,1999-11-29,25-295,DAL,@,NYK,L (-25),1,16:55,0,4,.000,0,2,.000,0,0,,0,1,1,0,1,0,4,1,0,-5.9,-20
16,13,1999-11-30,25-296,DAL,@,CLE,L (-7),1,7:12,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-1.1,-17
