Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
12,12,2005-11-23,33-361,SAS,@,GSW,W (+24),0,15:01,2,4,.500,0,2,.000,0,0,,0,3,3,2,0,0,1,1,4,2.9,+1
13,13,2005-11-25,33-363,SAS,,CHI,L (-7),0,20:25,6,10,.600,3,6,.500,0,0,,1,3,4,3,0,0,2,0,15,12.1,+5
14,14,2005-11-29,34-002,SAS,,LAL,W (+6),0,14:28,1,2,.500,1,2,.500,1,2,.500,0,2,2,1,0,0,1,0,4,2.9,-3
15,15,2005-12-01,34-004,SAS,@,DAL,W (+2),0,14:53,2,3,.667,0,0,,2,2,1.000,0,1,1,2,0,0,1,0,6,5.4,-2
16,16,2005-12-03,34-006,SAS,,PHI,W (+9),0,17:36,3,8,.375,1,4,.250,1,3,.333,0,1,1,1,0,0,0,0,8,3.8,-1
17,17,2005-12-05,34-008,SAS,@,ORL,W (+25),0,11:50,0,2,.000,0,2,.000,3,4,.750,1,1,2,0,2,0,0,0,3,4.2,-3
18,18,2005-12-07,34-010,SAS,,MIA,W (+14),0,12:16,0,2,.000,0,2,.000,0,0,,0,5,5,1,0,0,0,0,0,0.8,+1
19,19,2005-12-09,34-012,SAS,,BOS,W (+12),0,20:41,1,4,.250,1,3,.333,3,4,.750,0,1,1,6,0,0,2,0,6,5.7,+7
20,,2005-12-10,34-013,SAS,@,ATL,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,20,2005-12-13,34-016,SAS,,LAC,W (+8),0,17:04,4,8,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,0,8,4.0,+1
22,21,2005-12-15,34-018,SAS,@,MIN,W (+2),0,14:12,1,6,.167,0,1,.000,0,0,,0,3,3,2,0,0,0,2,2,-0.3,+10
23,22,2005-12-17,34-020,SAS,,SAC,W (+1),0,10:26,1,3,.333,0,1,.000,1,1,1.000,0,1,1,1,0,1,0,2,3,2.2,-8
24,23,2005-12-18,34-021,SAS,@,NOK,L (-13),0,11:43,0,5,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,0,1,1,-2.6,-10
25,24,2005-12-20,34-023,SAS,@,MIL,L (-2),0,20:42,4,11,.364,0,4,.000,0,0,,0,2,2,2,2,0,1,2,8,4.1,+5
26,25,2005-12-21,34-024,SAS,@,NYK,W (+13),0,17:08,1,4,.250,1,3,.333,0,0,,0,1,1,3,0,0,3,2,3,-0.8,-23
27,26,2005-12-23,34-026,SAS,,TOR,W (+5),0,14:45,4,6,.667,1,1,1.000,0,2,.000,0,0,0,2,0,0,1,1,9,5.6,+2
28,27,2005-12-25,34-028,SAS,@,DET,L (-15),0,18:25,2,6,.333,0,0,,0,0,,0,1,1,3,0,0,1,1,4,1.6,-15
29,28,2005-12-27,34-030,SAS,,IND,W (+13),0,13:25,2,5,.400,1,3,.333,0,0,,0,1,1,0,0,0,0,1,5,2.2,+3
30,29,2005-12-29,34-032,SAS,,NOK,W (+27),0,5:47,2,2,1.000,1,1,1.000,0,0,,0,0,0,3,0,0,0,2,5,5.7,-1
31,,2005-12-31,34-034,SAS,@,DEN,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,30,2006-01-04,34-038,SAS,,POR,W (+31),0,20:09,0,5,.000,0,2,.000,0,0,,0,2,2,2,0,0,2,1,0,-3.9,+20
33,31,2006-01-06,34-040,SAS,,MIN,W (+6),0,11:02,2,4,.500,1,1,1.000,0,2,.000,0,0,0,0,0,0,1,1,5,0.8,+2
34,32,2006-01-07,34-041,SAS,@,PHO,L (-5),0,15:31,2,7,.286,1,3,.333,0,0,,0,0,0,0,0,0,0,2,5,0.1,+2
35,33,2006-01-10,34-044,SAS,,NJN,W (+5),0,8:40,2,4,.500,2,3,.667,0,0,,0,1,1,2,0,0,1,1,6,4.3,0
36,34,2006-01-12,34-046,SAS,,DET,L (-15),0,21:58,3,7,.429,0,2,.000,0,0,,0,1,1,2,0,0,0,2,6,3.2,+9
37,35,2006-01-14,34-048,SAS,,MEM,W (+1),0,15:19,1,4,.250,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2,-0.8,+6
38,36,2006-01-16,34-050,SAS,@,MEM,W (+10),0,17:40,3,6,.500,0,3,.000,0,0,,0,1,1,1,1,0,1,2,6,3.2,-4
39,37,2006-01-18,34-052,SAS,,MIL,W (+3),0,11:01,3,5,.600,1,1,1.000,0,0,,0,0,0,2,0,0,2,0,7,4.1,-9
40,38,2006-01-20,34-054,SAS,@,MIA,W (+7),0,13:08,2,4,.500,2,4,.500,0,0,,0,2,2,1,0,0,1,1,6,3.9,-8
41,39,2006-01-22,34-056,SAS,,DEN,L (-4),0,19:15,4,8,.500,1,4,.250,0,0,,0,2,2,1,0,0,1,1,9,4.9,-3
42,40,2006-01-24,34-058,SAS,,CHA,W (+28),1,17:01,0,0,,0,0,,0,0,,0,1,1,3,0,0,1,0,0,1.4,+16
43,41,2006-01-25,34-059,SAS,@,NOK,W (+16),0,19:19,4,10,.400,4,6,.667,1,2,.500,1,3,4,1,0,0,2,0,13,7.5,+12
44,42,2006-01-28,34-062,SAS,,MIN,W (+14),0,12:03,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-1.4,+4
45,,2006-01-30,34-064,SAS,@,UTA,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,,2006-02-01,34-066,SAS,@,POR,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,,2006-02-02,34-067,SAS,@,GSW,W (+3),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
48,43,2006-02-08,34-073,SAS,@,TOR,W (+7),0,4:40,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5
49,44,2006-02-10,34-075,SAS,@,NJN,W (+10),0,17:34,2,6,.333,2,4,.500,0,0,,0,3,3,5,0,0,0,1,6,6.6,+2
50,45,2006-02-12,34-077,SAS,@,IND,W (+4),0,11:45,2,6,.333,0,2,.000,0,0,,0,1,1,1,0,0,0,0,4,1.6,-7
51,46,2006-02-13,34-078,SAS,@,CLE,L (-14),0,18:43,2,5,.400,1,1,1.000,0,0,,0,0,0,3,0,0,0,0,5,4.4,-8
52,47,2006-02-15,34-080,SAS,@,PHI,L (-3),0,18:51,3,8,.375,2,5,.400,0,0,,0,1,1,3,2,0,1,2,8,6.2,-2
53,48,2006-02-21,34-086,SAS,,SEA,W (+25),0,6:44,0,3,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0,-1.9,-1
54,49,2006-02-24,34-089,SAS,@,MEM,W (+3),0,8:09,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,1,1,3,1.3,-6
55,50,2006-02-25,34-090,SAS,,GSW,W (+17),0,15:49,2,3,.667,1,2,.500,0,0,,0,0,0,2,0,0,2,0,5,3.1,-4
56,51,2006-02-27,34-092,SAS,,NYK,W (+28),0,15:03,6,8,.750,2,4,.500,0,0,,0,1,1,2,0,0,1,2,14,10.7,+2
57,52,2006-03-02,34-095,SAS,,DAL,W (+9),0,9:26,0,6,.000,0,2,.000,0,0,,0,0,0,2,1,0,0,1,0,-2.2,+6
58,,2006-03-04,34-097,SAS,,POR,W (+20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,53,2006-03-06,34-099,SAS,@,LAL,W (+7),0,14:35,2,6,.333,1,4,.250,0,0,,0,0,0,2,0,0,2,0,5,1.0,+3
60,,2006-03-07,34-100,SAS,@,LAC,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,,2006-03-09,34-102,SAS,@,PHO,W (+24),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,2006-03-10,34-103,SAS,,LAL,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,2006-03-12,34-105,SAS,,HOU,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,2006-03-14,34-107,SAS,,NOK,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,,2006-03-17,34-110,SAS,,PHO,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,,2006-03-18,34-111,SAS,@,HOU,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,,2006-03-21,34-114,SAS,,GSW,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,,2006-03-22,34-115,SAS,@,DEN,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,,2006-03-24,34-117,SAS,@,POR,W (+19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,,2006-03-26,34-119,SAS,@,SEA,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,54,2006-03-28,34-121,SAS,@,LAC,W (+11),0,14:40,2,6,.333,1,3,.333,0,0,,0,0,0,2,0,0,2,0,5,1.0,+5
72,55,2006-03-30,34-123,SAS,@,LAL,W (+11),0,8:45,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.8,-11
73,56,2006-04-01,34-125,SAS,,WAS,W (+7),0,10:35,2,7,.286,0,3,.000,0,0,,0,1,1,0,1,0,2,1,4,-1.2,-8
74,57,2006-04-04,34-128,SAS,@,UTA,W (+9),0,7:52,0,3,.000,0,0,,0,0,,0,2,2,2,0,0,0,1,0,-0.5,+6
75,58,2006-04-05,34-129,SAS,,SAC,L (-10),0,12:23,3,7,.429,3,5,.600,0,0,,0,2,2,2,0,0,2,1,9,4.9,+6
76,59,2006-04-07,34-131,SAS,,DAL,L (-6),0,16:14,5,8,.625,4,4,1.000,0,0,,0,0,0,2,0,0,1,1,14,10.4,+8
77,60,2006-04-09,34-133,SAS,,MEM,W (+2),0,17:31,3,7,.429,1,4,.250,2,2,1.000,0,3,3,3,0,0,0,3,9,7.1,+3
78,61,2006-04-11,34-135,SAS,,SEA,W (+9),0,21:58,0,2,.000,0,1,.000,0,0,,0,5,5,2,0,1,1,1,0,0.8,+3
79,62,2006-04-13,34-137,SAS,,ORL,L (-12),0,16:34,0,3,.000,0,1,.000,0,0,,1,0,1,2,1,0,0,0,0,1.0,-9
80,63,2006-04-16,34-140,SAS,@,MIN,W (+13),0,15:17,4,9,.444,1,4,.250,0,0,,0,3,3,3,0,0,0,1,9,6.9,-6
81,64,2006-04-17,34-141,SAS,,UTA,W (+33),0,21:09,5,7,.714,2,3,.667,0,0,,0,2,2,6,2,0,3,1,12,12.5,+25
82,65,2006-04-19,34-143,SAS,@,HOU,W (+2),0,20:23,3,9,.333,2,4,.500,2,2,1.000,1,1,2,3,0,0,2,0,10,6.0,+3
