Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,TPM,TPA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
35,34,2004-01-11,26-216,SAC,,DEN,W (+11),1,41:37,11,24,.458,4,12,.333,7,9,.778,2,6,8,1,2,0,2,2,33,22.9,+7
36,35,2004-01-13,26-218,SAC,,MIA,W (+4),1,42:05,7,15,.467,2,7,.286,8,9,.889,3,4,7,0,2,0,0,1,24,20.8,+14
37,36,2004-01-16,26-221,SAC,,LAL,W (+20),1,32:34,8,12,.667,2,6,.333,5,5,1.000,1,5,6,3,1,0,0,2,23,22.3,+24
38,37,2004-01-19,26-224,SAC,@,LAC,W (+25),1,32:03,9,14,.643,5,7,.714,8,8,1.000,2,2,4,5,2,1,2,2,31,30.2,+28
39,38,2004-01-20,26-225,SAC,,POR,L (-5),1,50:03,8,24,.333,5,12,.417,13,13,1.000,2,5,7,1,1,1,1,1,34,24.3,-3
40,39,2004-01-22,26-227,SAC,@,CLE,W (+6),1,44:59,13,25,.520,6,9,.667,5,6,.833,3,7,10,1,0,0,1,2,37,27.4,+5
41,40,2004-01-23,26-228,SAC,@,MEM,L (-14),1,27:28,5,13,.385,0,2,.000,1,1,1.000,1,6,7,5,0,0,4,2,11,5.1,-20
42,41,2004-01-25,26-230,SAC,@,DAL,L (-9),1,44:32,9,23,.391,2,8,.250,4,4,1.000,2,8,10,2,5,0,3,0,24,18.7,-4
43,42,2004-01-28,26-233,SAC,@,HOU,W (+5),1,43:19,5,16,.313,2,6,.333,7,7,1.000,0,9,9,3,4,0,3,1,19,15.2,+12
44,43,2004-01-29,26-234,SAC,@,SAS,W (+5),1,39:02,6,14,.429,3,5,.600,7,8,.875,0,6,6,0,0,0,2,0,22,14.0,0
45,44,2004-01-31,26-236,SAC,@,SEA,W (+7),1,38:45,9,21,.429,4,13,.308,7,7,1.000,1,4,5,1,1,0,1,2,29,19.7,-1
46,45,2004-02-03,26-239,SAC,,SEA,W (+16),1,38:55,9,20,.450,2,8,.250,6,6,1.000,1,3,4,2,1,0,1,2,26,17.8,+14
47,46,2004-02-06,26-242,SAC,,SAS,L (-8),1,43:57,6,18,.333,2,5,.400,6,6,1.000,1,5,6,1,0,0,1,3,20,10.5,-12
48,47,2004-02-08,26-244,SAC,,DEN,W (+23),1,42:06,11,21,.524,7,11,.636,6,6,1.000,2,5,7,1,1,0,3,2,35,25.5,+24
49,48,2004-02-10,26-246,SAC,@,MIL,W (+7),1,38:51,9,18,.500,2,7,.286,11,12,.917,0,7,7,4,3,1,1,1,31,28.8,+9
50,49,2004-02-11,26-247,SAC,@,DET,W (+2),1,41:34,9,18,.500,4,8,.500,3,4,.750,0,8,8,4,2,0,2,1,25,20.4,+7
51,50,2004-02-17,26-253,SAC,,BOS,W (+16),1,40:10,8,14,.571,4,7,.571,8,8,1.000,1,6,7,7,0,0,1,3,28,26.6,+14
52,51,2004-02-19,26-255,SAC,@,MIN,L (-17),1,37:04,5,15,.333,2,3,.667,3,5,.600,1,4,5,3,4,0,1,0,15,12.7,-8
53,52,2004-02-20,26-256,SAC,@,CHI,W (+8),1,42:09,9,19,.474,5,9,.556,1,1,1.000,0,7,7,2,0,0,1,0,24,16.8,+3
54,53,2004-02-22,26-258,SAC,@,TOR,W (+15),1,41:01,10,17,.588,3,5,.600,4,4,1.000,0,8,8,3,2,0,4,3,27,20.4,+26
55,54,2004-02-24,26-260,SAC,,NYK,W (+8),1,41:51,9,20,.450,4,8,.500,5,5,1.000,1,5,6,0,1,0,4,2,27,15.0,+13
56,55,2004-02-26,26-262,SAC,@,LAL,W (+2),1,41:56,12,18,.667,7,11,.636,6,6,1.000,2,7,9,1,0,0,3,3,37,29.2,+4
57,56,2004-02-27,26-263,SAC,,UTA,L (-5),1,42:49,5,16,.313,3,5,.600,8,8,1.000,1,5,6,1,2,1,2,3,21,14.2,+4
58,57,2004-02-29,26-265,SAC,,PHO,W (+14),1,45:15,9,21,.429,5,13,.385,9,11,.818,1,6,7,1,0,0,2,2,32,20.5,+20
59,58,2004-03-02,26-267,SAC,,LAC,W (+7),1,43:08,7,15,.467,2,4,.500,7,7,1.000,0,1,1,1,2,0,0,3,23,17.1,+7
60,59,2004-03-04,26-269,SAC,@,PHI,W (+9),1,37:42,8,16,.500,3,8,.375,8,8,1.000,0,3,3,2,1,0,1,1,27,20.9,+2
61,60,2004-03-06,26-271,SAC,@,MIA,L (-6),1,38:43,4,13,.308,2,7,.286,4,5,.800,0,4,4,3,0,0,0,2,14,8.6,-1
62,61,2004-03-07,26-272,SAC,@,ORL,W (+17),1,43:11,9,17,.529,3,7,.429,7,7,1.000,1,9,10,2,1,0,1,1,28,24.1,+23
63,62,2004-03-09,26-274,SAC,,GSW,W (+4),1,43:16,9,21,.429,1,8,.125,1,1,1.000,1,8,9,1,2,0,0,2,20,13.9,+2
64,63,2004-03-11,26-276,SAC,,DAL,W (+18),1,40:09,8,14,.571,4,9,.444,2,2,1.000,0,5,5,1,0,0,2,2,22,14.8,+25
65,64,2004-03-12,26-277,SAC,@,POR,L (-2),1,38:19,7,17,.412,3,5,.600,1,3,.333,3,6,9,5,1,1,2,2,18,14.4,-5
66,65,2004-03-14,26-279,SAC,,SAS,W (+14),1,41:27,6,12,.500,3,6,.500,3,3,1.000,3,2,5,3,2,0,3,2,18,15.0,+6
67,66,2004-03-16,26-281,SAC,@,NJN,L (-17),1,32:03,4,10,.400,1,3,.333,2,2,1.000,0,7,7,3,2,1,2,2,11,9.7,-17
68,67,2004-03-17,26-282,SAC,@,WAS,L (-6),1,39:57,8,14,.571,3,6,.500,6,7,.857,1,3,4,3,3,0,2,4,25,21.1,-13
69,68,2004-03-19,26-284,SAC,@,IND,W (+2),1,42:45,7,17,.412,2,9,.222,1,2,.500,1,5,6,2,2,0,1,3,17,10.9,+7
70,69,2004-03-21,26-286,SAC,,HOU,W (+5),1,45:05,10,16,.625,5,10,.500,4,5,.800,1,4,5,0,2,0,2,0,29,23.3,+9
71,70,2004-03-23,26-288,SAC,,MIL,L (-11),1,41:09,8,16,.500,4,7,.571,1,1,1.000,1,3,4,2,0,0,3,1,21,12.6,-9
72,71,2004-03-24,26-289,SAC,@,LAL,L (-24),1,37:23,7,15,.467,2,5,.400,4,4,1.000,1,7,8,1,0,0,0,4,20,14.2,-28
73,72,2004-03-28,26-293,SAC,,WAS,W (+8),1,46:19,10,19,.526,4,8,.500,5,5,1.000,1,10,11,2,2,0,2,2,29,24.0,+9
74,73,2004-03-31,26-296,SAC,@,SAS,L (-18),1,38:27,6,15,.400,3,6,.500,4,4,1.000,2,4,6,2,1,0,2,2,19,13.1,-8
75,74,2004-04-01,26-297,SAC,@,DAL,L (-10),1,42:05,8,17,.471,2,5,.400,3,3,1.000,0,8,8,0,2,0,1,2,21,14.9,-9
76,75,2004-04-04,26-300,SAC,@,HOU,W (+5),1,44:04,9,15,.600,3,6,.500,7,7,1.000,0,11,11,3,3,0,1,2,28,27.7,+9
77,76,2004-04-06,26-302,SAC,,NOH,W (+14),1,43:53,9,13,.692,5,9,.556,3,3,1.000,0,4,4,3,1,0,4,1,26,20.4,+13
